"Path","Namespace","Types","LikelySystem"
"Data/Scripts/System/Gumps/ClientGump.cs","Server.Gumps","class:ClientGump","System:Gumps"
"Data/Scripts/System/Gumps/ClueGump.cs","Server.Gumps","class:ClueGump","System:Gumps"
"Data/Scripts/System/Gumps/ConfirmBreakCrystalGump.cs","Server.Gumps","class:ConfirmBreakCrystalGump","System:Gumps"
"Data/Scripts/System/Gumps/ConfirmHouseResize.cs","Server.Gumps","class:ConfirmHouseResize","System:Gumps"
"Data/Scripts/System/Gumps/ConfirmReleaseGump.cs","Server.Gumps","class:ConfirmReleaseGump","System:Gumps"
"Data/Scripts/System/Gumps/HonorSelf.cs","Server.Gumps","class:HonorSelf","System:Gumps"
"Data/Scripts/System/Gumps/HouseDemolishGump.cs","Server.Gumps","class:HouseDemolishGump","System:Gumps"
"Data/Scripts/System/Gumps/HouseGump.cs","Server.Gumps","class:HouseListGump;class:HouseRemoveGump;class:HouseGump;class:RenamePrompt","System:Gumps"
"Data/Scripts/System/Gumps/HouseGumpAOS.cs","Server.Gumps","enum:HouseGumpPageAOS;class:HouseGumpAOS","System:Gumps"
"Data/Scripts/System/Gumps/HouseTransferGump.cs","Server.Gumps","class:HouseTransferGump","System:Gumps"
"Data/Scripts/System/Gumps/NoticeGump.cs","Server.Gumps","class:NoticeGump","System:Gumps"
"Data/Scripts/System/Gumps/PetResurrectGump.cs","Server.Gumps","class:PetResurrectGump","System:Gumps"
"Data/Scripts/System/Gumps/PlayerVendorGumps.cs","Server.Gumps","class:PlayerVendorBuyGump;class:PlayerVendorOwnerGump;class:NewPlayerVendorOwnerGump;class:PlayerVendorCustomizeGump;class:CustomItem;class:CustomCategory;class:PVHuePicker;class:NewPlayerVendorCustomizeGump;class:HairOrBeard;class:PVHuePicker","System:Gumps"
"Data/Scripts/System/Gumps/PolymorphGump.cs","Server.Gumps","class:PolymorphEntry;class:PolymorphGump;class:PolymorphCategory;class:NewPolymorphGump","System:Gumps"
"Data/Scripts/System/Gumps/PrisonGump.cs","Server.Gumps","class:PrisonGump","System:Gumps"
"Data/Scripts/System/Gumps/ReclaimVendorGump.cs","Server.Gumps","class:ReclaimVendorGump","System:Gumps"
"Data/Scripts/System/Gumps/ReportMurderer.cs","Server.Gumps","class:ReportMurdererGump;class:GumpTimer","System:Gumps"
"Data/Scripts/System/Gumps/ResurrectGump.cs","Server.Gumps","enum:ResurrectMessage;class:ResurrectGump","System:Gumps"
"Data/Scripts/System/Gumps/RunebookGump.cs","Server.Gumps","class:RunebookGump;class:InternalPrompt","System:Gumps"
"Data/Scripts/System/Gumps/SetSecureLevelGump.cs","Server.Gumps","interface:ISecurable;class:SetSecureLevelGump","System:Gumps"
"Data/Scripts/System/Gumps/SkillsGump.cs","Server.Gumps","class:EditSkillGump;class:SkillsGump;class:SkillsGumpGroup;class:SkillNameComparer","System:Gumps"
"Data/Scripts/System/Gumps/TithingGump.cs","Server.Gumps","class:TithingGump","System:Gumps"
"Data/Scripts/System/Gumps/ToTAdminGump.cs","Server.Gumps","class:ToTAdminGump","System:Gumps"
"Data/Scripts/System/Gumps/VendorInventoryGump.cs","Server.Gumps","class:VendorInventoryGump","System:Gumps"
"Data/Scripts/System/Gumps/VendorRentalGumps.cs","Server.Gumps","class:BaseVendorRentalGump;enum:GumpType;class:VendorRentalContractGump;class:PricePerRentalPrompt;class:OfferContractTarget;class:VendorRentalOfferGump;class:RenterVendorRentalGump;class:LandlordVendorRentalGump;class:ContractRenewalPricePrompt;class:VendorRentalRefundGump","System:Gumps"
"Data/Scripts/System/Gumps/ViewHousesGump.cs","Server.Gumps","class:ViewHousesGump;class:HouseComparer","System:Gumps"
"Data/Scripts/System/Gumps/WarningGump.cs","Server.Gumps","class:WarningGump","System:Gumps"
"Data/Scripts/System/Gumps/WhoGump.cs","Server.Gumps","class:WhoGump;class:InternalComparer","System:Gumps"
"Data/Scripts/System/Gumps/YoungGumps.cs","Server.Gumps","class:YoungDungeonWarning;class:YoungDeathNotice;class:RenounceYoungGump","System:Gumps"
"Data/Scripts/System/Gumps/Go/ChildNode.cs","Server.Gumps","class:ChildNode","System:Gumps"
"Data/Scripts/System/Gumps/Go/GoGump.cs","Server.Gumps","class:GoGump","System:Gumps"
"Data/Scripts/System/Gumps/Go/LocationTree.cs","Server.Gumps","class:LocationTree","System:Gumps"
"Data/Scripts/System/Gumps/Go/ParentNode.cs","Server.Gumps","class:ParentNode","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/DeclareFealtyGump.cs","Server.Gumps","class:DeclareFealtyGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GrantGuildTitleGump.cs","Server.Gumps","class:GrantGuildTitleGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildAbbrvPrompt.cs","Server.Gumps","class:GuildAbbrvPrompt","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildAcceptWarGump.cs","Server.Gumps","class:GuildAcceptWarGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildAdminCandidatesGump.cs","Server.Gumps","class:GuildAdminCandidatesGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildCandidatesGump.cs","Server.Gumps","class:GuildCandidatesGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildChangeTypeGump.cs","Server.Gumps","class:GuildChangeTypeGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildCharterGump.cs","Server.Gumps","class:GuildCharterGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildCharterPrompt.cs","Server.Gumps","class:GuildCharterPrompt","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildDeclarePeaceGump.cs","Server.Gumps","class:GuildDeclarePeaceGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildDeclareWarGump.cs","Server.Gumps","class:GuildDeclareWarGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildDeclareWarPrompt.cs","Server.Gumps","class:GuildDeclareWarPrompt","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildDismissGump.cs","Server.Gumps","class:GuildDismissGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildGump.cs","Server.Gumps","class:GuildGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildListGump.cs","Server.Gumps","class:GuildListGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildmasterGump.cs","Server.Gumps","class:GuildmasterGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildMobileListGump.cs","Server.Gumps","class:GuildMobileListGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildNamePrompt.cs","Server.Gumps","class:GuildNamePrompt","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildRejectWarGump.cs","Server.Gumps","class:GuildRejectWarGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildRescindDeclarationGump.cs","Server.Gumps","class:GuildRescindDeclarationGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildRosterGump.cs","Server.Gumps","class:GuildRosterGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildTitlePrompt.cs","Server.Gumps","class:GuildTitlePrompt","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildWarAdminGump.cs","Server.Gumps","class:GuildWarAdminGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildWarGump.cs","Server.Gumps","class:GuildWarGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/GuildWebsitePrompt.cs","Server.Gumps","class:GuildWebsitePrompt","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/RecruitTarget.cs","Server.Gumps","class:GuildRecruitTarget","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/AdvancedSearch.cs","Server.Guilds","class:GuildAdvancedSearchGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/BaseGuildGump.cs","Server.Guilds","class:BaseGuildGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/BaseGuildListGump.cs","Server.Guilds","class:BaseGuildListGump;struct:InfoField","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/Create Guild Gump.cs","Server.Guilds","class:CreateGuildGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/DiplomacyGump.cs","Server.Guilds","enum:GuildDisplayType;class:GuildDiplomacyGump;class:NameComparer;class:StatusComparer;enum:GuildCompareStatus;class:AbbrevComparer","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/GuildInfoGump.cs","Server.Guilds","class:GuildInfoGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/GuildInvitationRequest.cs","Server.Guilds","class:GuildInvitationRequest","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/GuildMemberInfoGump.cs","Server.Guilds","class:GuildMemberInfoGump","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/GuildRosterGump.cs","Server.Guilds","class:GuildRosterGump;class:NameComparer;class:LastOnComparer;class:TitleComparer;class:RankComparer","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/OtherGuildInfo.cs","Server.Guilds","class:OtherGuildInfo","System:Gumps"
"Data/Scripts/System/Gumps/Guilds/New Guild System/War Declaration gump.cs","Server.Guilds","class:WarDeclarationGump","System:Gumps"
"Data/Scripts/System/Gumps/Properties/PropsConfig.cs","Server.Gumps","class:PropsConfig","System:Gumps"
"Data/Scripts/System/Gumps/Properties/PropsGump.cs","Server.Gumps","class:PropertiesGump;class:StackEntry;class:PropertySorter;class:GroupComparer","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetBodyGump.cs","Server.Gumps","class:SetBodyGump;class:InternalEntry","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetCustomEnumGump.cs","Server.Gumps","class:SetCustomEnumGump","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetGump.cs","Server.Gumps","class:SetGump;class:InternalPicker","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetListOptionGump.cs","Server.Gumps","class:SetListOptionGump","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetObjectGump.cs","Server.Gumps","class:SetObjectGump;class:InternalPrompt","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetObjectTarget.cs","Server.Gumps","class:SetObjectTarget","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetPoint2DGump.cs","Server.Gumps","class:SetPoint2DGump;class:InternalTarget","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetPoint3DGump.cs","Server.Gumps","class:SetPoint3DGump;class:InternalTarget","System:Gumps"
"Data/Scripts/System/Gumps/Properties/SetTimeSpanGump.cs","Server.Gumps","class:SetTimeSpanGump","System:Gumps"
"Data/Scripts/System/Help/PagePrompt.cs","Server.Engines.Help","class:PagePrompt","System:Help"
"Data/Scripts/System/Help/PageQueue.cs","Server.Engines.Help","enum:PageType;class:PageEntry;class:InternalTimer;class:PageQueue","System:Help"
"Data/Scripts/System/Help/ServerSettings.cs","Server.Engines.Help","class:ServerSettingsGump;class:SettingInfoGump","System:Help"
"Data/Scripts/System/Help/SpeechLog.cs","Server.Engines.Help","class:SpeechLog;class:SpeechLogTarget;class:SpeechLogEntry","System:Help"
"Data/Scripts/System/Help/StuckMenu.cs","Server.Menus.Questions","class:StuckMenuEntry;class:StuckMenu;class:CloseTimer;class:TeleportTimer","System:Help"
"Data/Scripts/System/Help/Gumps/HelpGump.cs","Server.Engines.Help","class:ContainedMenu;class:HelpGump;class:InfoHelpGump","System:Help"
"Data/Scripts/System/Help/Gumps/PagePromptGump.cs","Server.Engines.Help","class:PagePromptGump","System:Help"
"Data/Scripts/System/Help/Gumps/PageQueueGump.cs","Server.Engines.Help","class:MessageSentGump;class:PageQueueGump;class:PredefinedResponse;class:PredefGump;class:PageEntryGump","System:Help"
"Data/Scripts/System/Help/Gumps/PageResponseGump.cs","Server.Engines.Help","class:PageResponseGump","System:Help"
"Data/Scripts/System/Help/Gumps/SpeechLogGump.cs","Server.Engines.Help","class:SpeechLogGump","System:Help"
"Data/Scripts/System/Misc/Accounts.cs","Server.Misc","class:AccountPrompt;class:AccessRestrictions;class:AccountAttackLimiter;class:InvalidAccountAccessLog;class:AccountComment;enum:PasswordProtection;class:AccountHandler;class:Accounts;class:Account;class:YoungTimer;class:Firewall;interface:IFirewallEntry;class:IPFirewallEntry;class:CIDRFirewallEntry;class:WildcardIPFirewallEntry;class:AccountTag;class:IPLimiter","System:Misc"
"Data/Scripts/System/Misc/Animations.cs","Server.Misc","class:Animations","System:Misc"
"Data/Scripts/System/Misc/AOS.cs","Server","class:AOS;enum:AosAttribute;class:AosAttributes;enum:AosWeaponAttribute;class:AosWeaponAttributes;enum:AosArmorAttribute;class:AosArmorAttributes;class:AosSkillBonuses;enum:AosElementAttribute;class:AosElementAttributes;class:BaseAttributes","System:Misc"
"Data/Scripts/System/Misc/AttackMessage.cs","Server.Misc","class:AttackMessage","System:Misc"
"Data/Scripts/System/Misc/AutoRestart.cs","Server.Misc","enum:RestartType;class:AutoRestart;class:AutoRestartLoadTarget;class:AutoRestarter","System:Misc"
"Data/Scripts/System/Misc/AutoSave.cs","Server.Misc","class:AutoSave;class:BackupReport","System:Misc"
"Data/Scripts/System/Misc/Broadcast.cs","Server","class:Announce","System:Misc"
"Data/Scripts/System/Misc/Broadcasts.cs","Server.Misc","class:Broadcasts","System:Misc"
"Data/Scripts/System/Misc/BuffIcons.cs","Server","class:BuffInfo;enum:BuffIcon;class:AddBuffPacket;class:RemoveBuffPacket","System:Misc"
"Data/Scripts/System/Misc/Build.cs","Server.Misc","class:BuildQuestItems;class:BuildTreasureChests;class:Decorate;class:DecorationList;class:DecorationEntry;class:BuildPedestals;class:Farms;class:BuildQuests;class:Testing;class:BuildWorld","System:Misc"
"Data/Scripts/System/Misc/Captcha.cs","Server.Gumps","class:CaptchaGump;class:FontsGump","System:Misc"
"Data/Scripts/System/Misc/CharacterCreation.cs","Server.Misc","class:CharacterCreation;class:BadStartMessage","System:Misc"
"Data/Scripts/System/Misc/Cleanup.cs","Server.Misc","class:Cleanup","System:Misc"
"Data/Scripts/System/Misc/ClientVerification.cs","Server.Misc","class:ClientVerification;enum:OldClientResponse","System:Misc"
"Data/Scripts/System/Misc/Console.cs","Server.Misc","class:ServerConsole","System:Misc"
"Data/Scripts/System/Misc/ContextMenu.cs","Server.ContextMenus","class:AddToSpellbookEntry;class:InternalTarget;class:EatEntry;class:OpenBankEntry;class:AddToPartyEntry;class:EjectPlayerEntry;class:TeachEntry","System:Misc"
"Data/Scripts/System/Misc/CrashGuard.cs","Server.Misc","class:CrashGuard","System:Misc"
"Data/Scripts/System/Misc/CurrentExpansion.cs","Server","class:CurrentExpansion","System:Misc"
"Data/Scripts/System/Misc/DataPath.cs","Server.Misc","class:DataPath","System:Misc"
"Data/Scripts/System/Misc/Death.cs","Server.Gumps","class:ResurrectCostGump;class:AutoRessurection;class:ResurrectNowGump;class:Death;class:GhostHelper;class:GhostArrow;class:GhostTimer;class:ShrineCritter","System:Misc"
"Data/Scripts/System/Misc/DispellableAttribute.cs","Server.Misc","class:DispellableAttribute","System:Misc"
"Data/Scripts/System/Misc/DispellableFieldAttribute.cs","Server.Misc","class:DispellableFieldAttribute","System:Misc"
"Data/Scripts/System/Misc/DoorGenerator.cs","Server","class:DoorGenerator","System:Misc"
"Data/Scripts/System/Misc/Email.cs","Server.Misc","class:Email","System:Misc"
"Data/Scripts/System/Misc/Emitter.cs","Server","class:AssemblyEmitter;class:MethodEmitter;class:CallInfo","System:Misc"
"Data/Scripts/System/Misc/Environment.cs","Server.Items","class:ComputerBeeps;class:ComputerConsole;class:Hologram;class:LightningCracksFar;class:LightningCracks;class:SoundWindBlowing;class:Electrical;class:RavendarkStorm;class:ForestSounds;class:ElementalSounds","System:Misc"
"Data/Scripts/System/Misc/Fastwalk.cs","Server.Misc","class:Fastwalk","System:Misc"
"Data/Scripts/System/Misc/FoodDecay.cs","Server.Misc","class:FoodDecayTimer","System:Misc"
"Data/Scripts/System/Misc/Geometry.cs","Server.Misc","class:Geometry;class:CirclePoint","System:Misc"
"Data/Scripts/System/Misc/Guilds.cs","Server.Guilds","enum:RankFlags;class:RankDefinition;class:AllianceInfo;class:AllianceRosterGump;enum:WarStatus;class:WarDeclaration;class:WarTimer;class:Guild;class:GuildPropsTarget;class:GuildTeleporter;class:GuildDeed;class:InternalPrompt;class:Guildstone;class:GuildstoneDeed","System:Misc"
"Data/Scripts/System/Misc/HardwareInfo.cs","Server","class:HardwareInfo","System:Misc"
"Data/Scripts/System/Misc/InhumanSpeech.cs","Server.Misc","enum:IHSFlags;class:InhumanSpeech","System:Misc"
"Data/Scripts/System/Misc/Keywords.cs","Server.Misc","class:Keywords","System:Misc"
"Data/Scripts/System/Misc/LanguageStatistics.cs","Server.Misc","class:LanguageStatistics;struct:InternationalCode;class:InternationalCodeCounter;class:InternationalCodeComparer","System:Misc"
"Data/Scripts/System/Misc/LightCycle.cs","Server","class:LightCycle;class:LightCycleTimer;class:NightSightTimer","System:Misc"
"Data/Scripts/System/Misc/LoginStats.cs","Server.Misc","class:LoginStats","System:Misc"
"Data/Scripts/System/Misc/Logs.cs","Server.Misc","class:LoggingFunctions;class:StatusPage;class:LoggingGumpCrier","System:Misc"
"Data/Scripts/System/Misc/MapDefinitions.cs","Server.Misc","class:MapDefinitions","System:Misc"
"Data/Scripts/System/Misc/Materials.cs","Server.Misc","class:MaterialInfo","System:Misc"
"Data/Scripts/System/Misc/MorphingTime.cs","Server.Misc","class:MorphingTime;class:HueGear","System:Misc"
"Data/Scripts/System/Misc/MOTD.cs","Joeku.MOTD","class:MOTD_Gump;class:MOTD_HelpInfo;class:MOTD_Info;class:MOTD_Main;class:MOTD_Utility","System:Misc"
"Data/Scripts/System/Misc/Naming.cs","Server","class:NameList;class:NameVerification;class:CensusRecords;class:CensusGump;class:CustomTitleGump;class:NameAlterGump;class:NameChangeGump;class:ChangeName","System:Misc"
"Data/Scripts/System/Misc/Notoriety.cs","Server.Misc","class:NotorietyHandlers;enum:GuildStatus","System:Misc"
"Data/Scripts/System/Misc/Paperdoll.cs","Server.Misc","class:Paperdoll","System:Misc"
"Data/Scripts/System/Misc/Party.cs","Server.Engines.PartySystem","class:AddPartyTarget;class:PartyEmptyList;class:PartyMemberList;class:PartyRemoveMember;class:PartyTextMessage;class:PartyInvitation;class:PartyCommandHandlers;class:PartyMemberInfo;class:Party;class:RejoinTimer;class:RemoveFromPartyEntry;class:RemovePartyTarget;class:DeclineTimer","System:Misc"
"Data/Scripts/System/Misc/Paths.cs","Server.PathAlgorithms.FastAStar","struct:PathNode;class:FastAStarAlgorithm;class:MovementImpl;class:PathAlgorithm;struct:PathNode;class:SlowAStarAlgorithm;enum:MoveResult;class:MovementPath;class:PathFollower","System:Misc"
"Data/Scripts/System/Misc/Players.cs","Server.Misc","class:GetPlayerInfo;class:StatsGump;class:QuestButton","System:Misc"
"Data/Scripts/System/Misc/PlayMusicOnLogin.cs","Felladrin.Automations","class:PlayMusicOnLogin;class:Config","System:Misc"
"Data/Scripts/System/Misc/Poison.cs","Server","class:PoisonImpl;class:PoisonTimer","System:Misc"
"Data/Scripts/System/Misc/ProfanityProtection.cs","Server.Misc","enum:ProfanityAction;class:ProfanityProtection","System:Misc"
"Data/Scripts/System/Misc/Profile.cs","Server.Misc","class:Profile","System:Misc"
"Data/Scripts/System/Misc/ProtocolExtensions.cs","Server.Misc","class:ProtocolExtensions;class:ProtocolExtension;class:AckPartyLocations","System:Misc"
"Data/Scripts/System/Misc/RaceDefinitions.cs","Server.Misc","class:RaceDefinitions;class:Human;class:Elf","System:Misc"
"Data/Scripts/System/Misc/RandomThings.cs","Server.Misc","class:RandomThings","System:Misc"
"Data/Scripts/System/Misc/RegenRates.cs","Server.Misc","class:RegenRates","System:Misc"
"Data/Scripts/System/Misc/Remote.cs","Server.RemoteAdmin","class:AdminNetwork;class:EventTextWriter;class:RemoteAdminHandlers;enum:AcctSearchType;enum:LoginResponse;class:AdminCompressedPacket;class:Login;class:ConsoleData;class:ServerInfo;class:AccountSearchResults;class:UOGInfo;class:MessageBoxMessage","System:Misc"
"Data/Scripts/System/Misc/RenameRequests.cs","Server.Misc","class:RenameRequests","System:Misc"
"Data/Scripts/System/Misc/Reporting.cs","Server.Engines.Reports","class:Reports;class:SkillDistribution;class:BarRegion;class:BarGraphRenderer;class:ChartRenderer;class:DataItem;class:ChartItemsCollection;class:HtmlRenderer;class:PieChartRenderer;class:PersistableObject;class:ObjectCollection;class:ObjectCollectionEnumerator;class:PersistableTypeRegistry;class:PersistableType;class:PersistanceReader;class:XmlPersistanceReader;class:PersistanceWriter;class:XmlPersistanceWriter;enum:BarGraphRenderMode;class:BarGraph;class:Chart;class:ChartItem;class:ChartItemCollection;class:ChartItemCollectionEnumerator;class:PieChart;class:BaseInfo;class:StaffInfo;class:UserInfo;class:ItemValue;class:ItemValueCollection;class:ItemValueCollectionEnumerator;enum:PageResolution;class:PageInfo;class:PageInfoCollection;class:PageInfoCollectionEnumerator;class:QueueStatus;class:QueueStatusCollection;class:QueueStatusCollectionEnumerator;class:Report;class:ReportColumn;class:ReportColumnCollection;class:ReportColumnCollectionEnumerator;class:ReportItem;class:ReportItemCollection;class:ReportItemCollectionEnumerator;class:ResponseInfo;class:ResponseInfoCollection;class:ResponseInfoCollectionEnumerator;class:Snapshot;class:SnapshotCollection;class:SnapshotCollectionEnumerator;class:SnapshotHistory;class:StaffHistory","System:Misc"
"Data/Scripts/System/Misc/ResourceInfo.cs","Server.Items","enum:CraftResource;enum:CraftResourceType;class:CraftAttributeInfo;class:CraftResourceInfo;class:CraftResources;class:OreInfo","System:Misc"
"Data/Scripts/System/Misc/ServerList.cs","Server.Misc","class:ServerList","System:Misc"
"Data/Scripts/System/Misc/Settings.cs","Server.Misc","class:MyServerSettings","System:Misc"
"Data/Scripts/System/Misc/ShardPoller.cs","Server.Misc","class:ShardPoller;class:ShardPollOption;class:ShardPollGump;class:ShardPollPrompt","System:Misc"
"Data/Scripts/System/Misc/ShrinkTable.cs","Server","class:ShrinkTable","System:Misc"
"Data/Scripts/System/Misc/SocketOptions.cs","Server","class:SocketOptions","System:Misc"
"Data/Scripts/System/Misc/Spawning.cs","Server.Commands","class:OptionsGumps;class:GumpSaveRegion;class:GumpRemoveRegion;class:GumpRemoveID;class:GumpSaveCoordinate;class:GumpRemoveCoordinate;class:PremiumSpawnerGump;class:PremiumSpawner;class:InternalTimer;class:WarnTimer;class:WarnEntry;class:PSpawnerCount;class:RunUOSpawnerExporter;class:Spawner;class:InternalTimer;class:WarnTimer;class:WarnEntry;class:SpawnGenerator;class:SpawnEditorGump;class:SpawnerGump;class:SpawnerType","System:Misc"
"Data/Scripts/System/Misc/Statistics.cs","Server","class:Statistics;class:Config;class:StatisticsGump","System:Misc"
"Data/Scripts/System/Misc/Talk.cs","Server.Gumps","class:SpeechGump;class:SpeechFunctions;class:SpeechGumpEntry","System:Misc"
"Data/Scripts/System/Misc/Targeting.cs","Server.Targets","class:BladedItemTarget;class:PickMoveTarget;class:MoveTarget","System:Misc"
"Data/Scripts/System/Misc/Tasks.cs","Server.Items","class:TaskManager150Min;class:TaskTimer;class:FirstTimer;class:TaskManager200Min;class:TaskTimer;class:FirstTimer;class:TaskManager250Min;class:TaskTimer;class:FirstTimer;class:TaskManagerDaily;class:TaskTimer;class:FirstTimer;class:ServerUpdate;class:TaskManager;class:TaskTimer;class:FirstTimer;class:ColorTimer","System:Misc"
"Data/Scripts/System/Misc/TextDefinition.cs","Server","class:TextDefinition","System:Misc"
"Data/Scripts/System/Misc/Titles.cs","Server.Misc","class:Titles;class:FameEntry;class:KarmaEntry","System:Misc"
"Data/Scripts/System/Misc/UnhandledPackets.cs","Server","class:UnhandledPackets","System:Misc"
"Data/Scripts/System/Misc/Weather.cs","Server.Misc","class:Weather;class:WeatherPattern","System:Misc"
"Data/Scripts/System/Misc/WeightOverloading.cs","Server.Misc","enum:DFAlgorithm;class:WeightOverloading","System:Misc"
"Data/Scripts/System/Misc/WelcomeTimer.cs","Server.Misc","class:WelcomeTimer","System:Misc"
"Data/Scripts/System/Misc/World.cs","Server.Misc","class:Worlds;class:WhereWorld","System:Misc"
"Data/Scripts/System/Obsolete/GardenTool.cs","Server.Items","class:GardenTool","System:Obsolete"
"Data/Scripts/System/Obsolete/Herbalism.cs","Server.Engines.Harvest","class:Herbalism","System:Obsolete"
"Data/Scripts/System/Obsolete/HerbalistCauldron.cs","Server.Items","class:HerbalistCauldron;class:DruidicGump;class:IngredientTarget","System:Obsolete"
"Data/Scripts/System/Obsolete/MixingCauldron.cs","Server.Items","class:MixingCauldron;class:NecroticGump;class:IngredientTarget;class:MixingSpoon","System:Obsolete"
