"RecordType","Path","IncludePath","ExistsOnDisk","IncludedInScriptsProject","MissingCompileTarget","UnincludedSource","GeneratedOrOutput","DriftClass","LikelySystem","RuntimeMarkers","Types","Action"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/CityCorpseFeeGump.cs","Custom\Government System\Gumps\CityCorpseFeeGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse","class:CityCorpseFeeGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/CityManagementGump.cs","Custom\Government System\Gumps\CityManagementGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:CityManagementGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/CityMarketGump.cs","Custom\Government System\Gumps\CityMarketGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:CityMarketGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/CityResFeeGump.cs","Custom\Government System\Gumps\CityResFeeGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse","class:CityResFeeGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/CityWarningGump.cs","Custom\Government System\Gumps\CityWarningGump.cs","True","True","False","False","False","","Custom:Government System","","class:CityWarningGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ConfirmDisbandCityGump.cs","Custom\Government System\Gumps\ConfirmDisbandCityGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:CityDisbandCityGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ConfirmLeaveCityGump.cs","Custom\Government System\Gumps\ConfirmLeaveCityGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ConfirmLeaveCityGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/DeclareCityAllegiancesGump.cs","Custom\Government System\Gumps\DeclareCityAllegiancesGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:DeclareCityAllegiancesGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/DeclareCityWarGump.cs","Custom\Government System\Gumps\DeclareCityWarGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:DeclareCityWarGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/DeclarePeaceGump.cs","Custom\Government System\Gumps\DeclarePeaceGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:DeclarePeaceGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/DestoryStructureGump.cs","Custom\Government System\Gumps\DestoryStructureGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse","class:DestoryCityStructureGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/FindCitiesGump.cs","Custom\Government System\Gumps\FindCitiesGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:FindCitiesGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/GovHelpGump.cs","Custom\Government System\Gumps\GovHelpGump.cs","True","True","False","False","False","","Custom:Government System","","class:GovHelpGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/MaintenanceReportGump.cs","Custom\Government System\Gumps\MaintenanceReportGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:MaintenanceReportGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/NoCitiesGump.cs","Custom\Government System\Gumps\NoCitiesGump.cs","True","True","False","False","False","","Custom:Government System","","class:NoCitiesGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/PCMoongateGump.cs","Custom\Government System\Gumps\PCMoongateGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:PCMoongateGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/PCMoongateToll2Gump.cs","Custom\Government System\Gumps\PCMoongateToll2Gump.cs","True","True","False","False","False","","Custom:Government System","OnResponse","class:PCMoongateToll2Gump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/PCMoongateTollGump.cs","Custom\Government System\Gumps\PCMoongateTollGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse","class:PCMoongateTollGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/RemoveCityBanGump.cs","Custom\Government System\Gumps\RemoveCityBanGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:RemoveCityBanGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/RemoveMemberGump.cs","Custom\Government System\Gumps\RemoveMemberGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:RemoveMemberGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/SponsorGump.cs","Custom\Government System\Gumps\SponsorGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse","class:SponsorGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewCityAllegiancesGump.cs","Custom\Government System\Gumps\ViewCityAllegiancesGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewCityAllegiancesGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewCityAtWarGump.cs","Custom\Government System\Gumps\ViewCityAtWarGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewCityAtWarGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewCityBansGump.cs","Custom\Government System\Gumps\ViewCityBansGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewCityBansGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewCityMembersGump.cs","Custom\Government System\Gumps\ViewCityMembersGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewCityMembersGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredAllegiancesGump.cs","Custom\Government System\Gumps\ViewDeclaredAllegiancesGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewDeclaredAllegiancesGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewDeclaredWarsGump.cs","Custom\Government System\Gumps\ViewDeclaredWarsGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewDeclaredWarsGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewInvitedAllegiancesGump.cs","Custom\Government System\Gumps\ViewInvitedAllegiancesGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewInvitedAllegiancesGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewInvitedWarsGump.cs","Custom\Government System\Gumps\ViewInvitedWarsGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewInvitedWarsGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/ViewSponsoredGump.cs","Custom\Government System\Gumps\ViewSponsoredGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse;SendGump","class:ViewSponsoredGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Gumps/VotingStoneGump.cs","Custom\Government System\Gumps\VotingStoneGump.cs","True","True","False","False","False","","Custom:Government System","OnResponse","class:VotingStoneGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/InternalChatMsg.cs","Custom\Government System\InternalChatMsg.cs","True","True","False","False","False","","Custom:Government System","","class:InternalChatMessage","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Decore/CityHedge.cs","Custom\Government System\Items\Civic Decore\CityHedge.cs","True","True","False","False","False","","Custom:Government System","","class:CityHedge","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Decore/CityLampPost.cs","Custom\Government System\Items\Civic Decore\CityLampPost.cs","True","True","False","False","False","","Custom:Government System","","class:CityLampPost","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Decore/CityTrashBarrel.cs","Custom\Government System\Items\Civic Decore\CityTrashBarrel.cs","True","True","False","False","False","","Custom:Government System","","class:CityTrashCan","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/AsianCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\AsianCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:AsianCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/FieldstoneCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\FieldstoneCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:FieldstoneCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/MarbleCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\MarbleCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:MarbleCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/NecroCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\NecroCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:NecroCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/PlasterCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\PlasterCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:PlasterCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/SandstoneCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\SandstoneCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:SandstoneCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/StoneCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\StoneCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:StoneCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Banks/WoodCityBankAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Banks\WoodCityBankAddon.cs","True","True","False","False","False","","Custom:Government System","","class:WoodCityBankAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/AsianCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\AsianCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:AsianCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/FieldStoneCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\FieldStoneCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:FieldstoneCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/MarbleCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\MarbleCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:MarbleCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/NecroCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\NecroCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:NecroCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/PlasterCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\PlasterCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:PlasterCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/SandstoneCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\SandstoneCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:SandstoneCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/StoneCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\StoneCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:StoneCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/City Halls/WoodCityHallAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\City Halls\WoodCityHallAddon.cs","True","True","False","False","False","","Custom:Government System","","class:WoodCityHallAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/AsianCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\AsianCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:AsianCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/FieldstoneCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\FieldstoneCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:FieldstoneCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/MarbleCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\MarbleCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:MarbleCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/NecroCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\NecroCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:NecroCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/PlasterCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\PlasterCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:PlasterCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/SandstoneCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\SandstoneCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:SandstoneCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/StoneCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\StoneCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:StoneCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Healers/WoodCityHealerAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Healers\WoodCityHealerAddon.cs","True","True","False","False","False","","Custom:Government System","","class:WoodCityHealerAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/AsianMarketAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Markets\AsianMarketAddon.cs","True","True","False","False","False","","Custom:Government System","","class:AsianCityMarketAddon","Keep"
"ProjectInclude","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/FieldstoneMarketAddon.cs","Custom\Government System\Items\Civic Structures\Stock Buildings\Markets\FieldstoneMarketAddon.cs","True","True","False","False","False","","Custom:Government System","","class:FieldstoneCityMarketAddon","Keep"
