"Marker","File","Line","LikelySystem","Notes"
"Initialize","Data/Scripts/Custom/Offline Skill Training/Items/StudyBook.cs","391","Custom:Offline Skill Training","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/OrbServer.cs","31","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/BuildDesignRequest.cs","18","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/ClientCommands.cs","13","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/ClientCommands.cs","53","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/DeleteItemsCommand.cs","10","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/ExtractItemsRequest.cs","24","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/GetLocationRequest.cs","10","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/MoveItemsCommand.cs","10","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OrbRemoteServer/UOArchitect/SelectItemsRequest.cs","19","Custom:OrbRemoteServer","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/StaticGump(Alternative).cs","11","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/StaticGump(Alternative).cs","1026","Custom:OzThothStaticGump","public static void Initialize() { }"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddAnimation.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddArch.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddCooking.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddCustom.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddDeco.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddDungeon.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/addfence.cs","11","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/addfloor.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddFurniture.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddGear.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddGround.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddLight.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddMisc.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddNature.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/addplants.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/addrock.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/addroof.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddSignPost.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddStairGump.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddWallGump.cs","16","Custom:OzThothStaticGump","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Player Range Sensitive Mod/setdeactivation.cs","13","Custom:Player Range Sensitive Mod","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Point Command [2.0]/Point.cs","13","Custom:Point Command [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Progression/CharacterLevel/CharacterLevelCommands.cs","12","Custom:Progression","public static void Initialize()"
"Initialize","Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs","87","Custom:PvPConsent","public static void Initialize()"
"Initialize","Data/Scripts/Custom/RandomEncounters/Commands.cs","21","Custom:RandomEncounters","public static void Initialize()"
"Initialize","Data/Scripts/Custom/RandomEncounters/EncounterEngine.cs","99","Custom:RandomEncounters","public static void Initialize()"
"Initialize","Data/Scripts/Custom/RandomEncounters/Helpers.cs","30","Custom:RandomEncounters","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Searches/Commands.cs","21","Custom:Searches","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Searches/Searches.cs","92","Custom:Searches","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Staff Toolbar [2.0]/Toolbar.cs","28","Custom:Staff Toolbar [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/TellAFriend/TellAFriend.cs","52","Custom:TellAFriend","public static void Initialize()"
"Initialize","Data/Scripts/Custom/TellAFriend/TellAFriend.cs","414","Custom:TellAFriend","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Commands/AddGrapevines.cs","18","Custom:Vhaerun's CRL Homestead System [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/WineKeg.cs","441","Custom:Vhaerun's CRL Homestead System [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Kegs/AleKeg.cs","437","Custom:Vhaerun's CRL Homestead System [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Kegs/CiderKeg.cs","431","Custom:Vhaerun's CRL Homestead System [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Kegs/MeadKeg.cs","437","Custom:Vhaerun's CRL Homestead System [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Package Systems/HungerGump/HungerGump.cs","20","Custom:Vhaerun's CRL Homestead System [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Juicing/Items/JuiceKeg.cs","437","Custom:Vhaerun's CRL Homestead System [2.0]","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Voting/VoteCommand.cs","16","Custom:Voting","public static void Initialize()"
"Initialize","Data/Scripts/Custom/Voting/VoteConfig.cs","43","Custom:Voting","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/BaseXmlSpawner.cs","64","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/ItemFlags.cs","15","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/PacketHandlerOverrides.cs","16","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4431","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlTextEntryBook.cs","186","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","171","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs","347","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlAttach/Gumps/XmlGetAttachGump.cs","63","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlMobiles/TalkingBaseCreature.cs","806","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlMobiles/TalkingBaseVendor.cs","42","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/EnglishText.cs","14","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/PortugueseText.cs","16","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/SpanishText.cs","22","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/XmlPointsRewards.cs","51","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestHolder.cs","263","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestLeaders.cs","158","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPointsRewards.cs","51","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestToken.cs","464","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlUtils/WhatIsIt.cs","12","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlUtils/WriteMulti.cs","34","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlUtils/XmlAdd.cs","759","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlUtils/XmlEdit.cs","50","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Custom/XMLSpawner/XmlUtils/XmlFind.cs","243","Custom:XMLSpawner","public static void Initialize()"
"Initialize","Data/Scripts/Items/Boats/BaseBoat.cs","2906","Items:Boats","public static void Initialize()"
"Initialize","Data/Scripts/Items/Boats/Strandedness.cs","103","Items:Boats","public static void Initialize()"
"Initialize","Data/Scripts/Items/Boats/Gumps/FindboatGump.cs","15","Items:Boats","public static void Initialize()"
"Initialize","Data/Scripts/Items/Books/BaseBook.cs","337","Items:Books","public static void Initialize()"
"Initialize","Data/Scripts/Items/Construction/Addons/SHTeleporter.cs","152","Items:Construction","public static void Initialize()"
"Initialize","Data/Scripts/Items/Containers/MarkContainer.cs","9","Items:Containers","public static void Initialize()"
"Initialize","Data/Scripts/Items/Decorations/Artifacts/StealableArtifactsSpawner.cs","359","Items:Decorations","public static void Initialize()"
"Initialize","Data/Scripts/Items/Doors/BaseDoor.cs","122","Items:Doors","public static void Initialize()"
"Initialize","Data/Scripts/Items/Food/Beverage.cs","1020","Items:Food","public static void Initialize()"
"Initialize","Data/Scripts/Items/Food/HitsDecay.cs","11","Items:Food","public static void Initialize()"
"Initialize","Data/Scripts/Items/Food/Hunger.cs","13","Items:Food","public static void Initialize()"
"Initialize","Data/Scripts/Items/Food/StamDecay.cs","11","Items:Food","public static void Initialize()"
"Initialize","Data/Scripts/Items/Gifts/Holiday/Christmas/Commands/Merry Christmas.cs","13","Items:Gifts","public static void Initialize()"
"Initialize","Data/Scripts/Items/Gifts/Holiday/Halloween/TrickOrTreat.cs","13","Items:Gifts","public static void Initialize()"
"Initialize","Data/Scripts/Items/Houses/HouseFoundation.cs","946","Items:Houses","public static void Initialize()"
"Initialize","Data/Scripts/Items/Houses/Monopoly/Decorate.cs","12","Items:Houses","public static void Initialize()"
"Initialize","Data/Scripts/Items/Houses/Monopoly/Gumps/Error Reporting/Errors.cs","22","Items:Houses","public static void Initialize()"
"Initialize","Data/Scripts/Items/Houses/Monopoly/Gumps/TownHouse Gumps/TownHousesGump.cs","17","Items:Houses","public static void Initialize()"
"Initialize","Data/Scripts/Items/Houses/Monopoly/Items/SignHammer.cs","21","Items:Houses","public static void Initialize()"
"Initialize","Data/Scripts/Items/Houses/Monopoly/Misc/GumpResponse.cs","14","Items:Houses","public static void Initialize()"
"Initialize","Data/Scripts/Items/Magical/SoulOrb.cs","39","Items:Magical","public static void Initialize()"
"Initialize","Data/Scripts/Items/Magical/God/LevelItemManager.cs","24","Items:Magical","public static void Initialize()"
"Initialize","Data/Scripts/Items/Magical/God/Commands/ItemExpCommand.cs","20","Items:Magical","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/BulletinBoards.cs","228","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/FlipableAttribute.cs","11","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/LOSBlocker.cs","9","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/PublicMoongate.cs","118","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/Waypoint.cs","11","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/Bodies/Corpses/Corpse.cs","520","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/Games/LiarsDice/DiceCommand.cs","24","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Misc/Games/Mahjong/MahjongPacketHandlers.cs","36","Items:Misc","public static void Initialize()"
"Initialize","Data/Scripts/Items/Potions/PotionKeg.cs","546","Items:Potions","public static void Initialize()"
"Initialize","Data/Scripts/Items/Potions/Special/AutoResPotion.cs","39","Items:Potions","public static void Initialize()"
"Initialize","Data/Scripts/Items/Special/Holiday/HolidayFoods.cs","18","Items:Special","public static void Initialize()"
"Initialize","Data/Scripts/Items/Special/House Raffle/HouseRaffleStone.cs","249","Items:Special","public static void Initialize()"
"Initialize","Data/Scripts/Items/Trades/Magical/RunebookLogging.cs","21","Items:Trades","public static void Initialize()"
"Initialize","Data/Scripts/Items/Trades/Maps/MapItem.cs","545","Items:Trades","public static void Initialize()"
"Initialize","Data/Scripts/Items/Trades/Thieving/DisguiseKit.cs","304","Items:Trades","public static void Initialize()"
"Initialize","Data/Scripts/Items/Trades/Tinkering/Clocks.cs","28","Items:Trades","public static void Initialize()"
"Initialize","Data/Scripts/Items/Weapons/Hands/Fists.cs","9","Items:Weapons","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Bard/SongCommandList.cs","15","Magic:Bard","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Base/Initializer.cs","8","Magic:Base","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Death Knight/DeathKnightCommands.cs","15","Magic:Death Knight","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Elementalism/ElementalCommands.cs","15","Magic:Elementalism","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Holy Man/HolyManCommands.cs","15","Magic:Holy Man","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Jedi/JediCommandList.cs","15","Magic:Jedi","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Jester/JesterCommandList.cs","15","Magic:Jester","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Magery/Spellbook.cs","33","Magic:Magery","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Mystic/MysticCommandList.cs","15","Magic:Mystic","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Ninjitsu/AnimalForm.cs","15","Magic:Ninjitsu","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Research/ResearchCommands.cs","16","Magic:Research","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Shinobi/ShinobiCommandList.cs","15","Magic:Shinobi","public static void Initialize()"
"Initialize","Data/Scripts/Magic/Syth/SythCommandList.cs","15","Magic:Syth","public static void Initialize()"
"Initialize","Data/Scripts/Mobiles/Base/BaseCreature.cs","12198","Mobiles:Base","public static void Initialize()"
"Initialize","Data/Scripts/Mobiles/Base/PlayerMobile.cs","798","Mobiles:Base","public static void Initialize()"
"Initialize","Data/Scripts/Quests/Quests.cs","13","Quests:Quests.cs","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Commands/All.cs","9","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Commands/Friends.cs","8","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Commands/HelpContents.cs","9","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Commands/Mail.cs","8","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Commands/Pm.cs","10","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Commands/ViewAll.cs","8","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/General/Avatar.cs","20","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/General/Chat3Guild.cs","10","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/General/Chat3Party.cs","10","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/General/General.cs","46","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Gumps/Error Reporting/Errors.cs","25","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Chat/Gumps/Gumps Plus/GumpInfo.cs","36","System:Chat","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Add.cs","15","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/AddonGenerator.cs","166","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/AddToBank.cs","31","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/AddTrap.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/AreaLog.cs","21","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Batch.cs","198","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/BodyValues.cs","20","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/ConvertPlayers.cs","13","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/CrashCommand.cs","10","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Docs.cs","16","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Dupe.cs","10","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/ExportWSC.cs","13","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/FaceLog.cs","19","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/GenCategorization.cs","38","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Handlers.cs","25","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/HelpAdmin.cs","15","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/HelpInfo.cs","32","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Logging.cs","24","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/LogTreasureChests.cs","19","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/MultiMaker.cs","33","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/PointLog.cs","19","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Profiling.cs","13","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Properties.cs","23","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/RecordItems.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/SignParser.cs","27","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Skills.cs","10","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/SkillsMenu.cs","10","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/SpawnerCatalog.cs","19","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/SpecialExport.cs","17","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/StaticExport.cs","18","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Statics.cs","15","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/TargetLog.cs","20","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/VisibilityList.cs","13","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Wipe.cs","21","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Commands/Commands.cs","19","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Extensions/DistinctExtension.cs","21","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Extensions/LimitExtension.cs","19","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Extensions/SortExtension.cs","21","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Extensions/WhereExtension.cs","21","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","100","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Gumps/AdminGump.cs","148","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Gumps/ScanGump.cs","15","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/Afk.cs","20","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/AutoAttack.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/AutoSheatheWeapon.cs","37","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/BandagePacket.cs","22","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/BandSelf.cs","12","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/BandSelf.cs","46","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/ClassicPoisoning.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/CorpseSearch.cs","18","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/CorpseSearch.cs","131","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/Emote.cs","16","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/Emote.cs","983","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/Loot.cs","114","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/MoonSearch.cs","18","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/MusicPlayer.cs","15","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/MusicPlaylist.cs","19","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/PlayBarbaric.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/PlayEvil.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/PlayOriental.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/PrivateTime.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/QuickBar.cs","24","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/RegBar.cs","24","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SkillListing.cs","38","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SkillName.cs","11","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/Skills.cs","13","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","32","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","67","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","93","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","119","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","145","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","171","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","197","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","223","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","249","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","275","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","301","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","327","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","353","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","379","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","405","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","431","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","457","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","483","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","509","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","535","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","561","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","587","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsCommands.cs","613","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","40","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","3460","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","6879","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","10298","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","13717","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","15653","System:Commands","public static void Initialize()"
"Initialize","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","17589","System:Commands","public static void Initialize()"
